FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
0,353,596,0,0,271,lean left
0,332,593,0,0,269,lean left
0,330,593,0,0,271,lean left
0,322,594,0,0,269,lean left
0,312,592,0,0,267,lean left
0,311,591,0,0,269,lean left
0,317,592,0,0,268,lean left
0,309,590,0,0,268,lean left
0,309,589,0,0,269,lean left
0,309,586,0,0,269,lean left
0,309,583,0,0,268,lean left
0,311,587,0,0,268,lean left
0,322,584,0,0,268,lean left
0,346,589,0,0,269,lean left
0,348,592,0,0,269,lean left
0,353,595,0,0,271,lean left
0,341,598,0,0,273,lean left
0,341,600,0,0,277,lean left
0,350,601,0,0,280,lean left
0,379,604,0,0,283,lean left
0,367,606,0,0,283,lean left
0,372,612,0,0,287,lean left
0,376,615,0,0,291,lean left
0,371,614,0,0,293,lean left
0,357,612,0,0,292,lean left
0,352,608,0,0,287,lean left
0,365,603,0,0,282,lean left
0,375,602,0,0,282,lean left
0,345,597,0,0,277,lean left
0,338,593,0,0,276,lean left
0,335,593,0,0,276,lean left
0,331,590,0,0,276,lean left
0,330,591,0,0,271,lean left
0,326,590,0,0,273,lean left
0,321,592,0,0,272,lean left
0,310,594,0,0,272,lean left
0,303,594,0,0,272,lean left
0,303,594,0,0,273,lean left
0,311,593,0,0,269,lean left
0,311,592,0,0,272,lean left
0,319,594,0,0,272,lean left
0,321,594,0,0,270,lean left
0,322,598,0,0,273,lean left
0,322,601,0,0,278,lean left
0,315,600,0,0,278,lean left
0,327,602,0,0,283,lean left
0,343,603,0,0,286,lean left
0,353,607,0,0,288,lean left
0,355,610,0,0,288,lean left
0,362,614,0,0,291,lean left
0,364,614,0,0,295,lean left
0,347,614,0,0,296,lean left
0,341,611,0,0,294,lean left
0,337,609,0,0,293,lean left
0,339,608,0,0,290,lean left
0,341,607,0,0,289,lean left
0,342,606,0,0,290,lean left
0,335,603,0,0,291,lean left
0,332,600,0,0,286,lean left
0,324,600,0,0,283,lean left
0,339,603,0,0,287,lean left
0,327,599,0,0,277,lean left
0,320,600,0,0,280,lean left
0,320,600,0,0,281,lean left
0,335,606,0,0,284,lean left
0,380,614,0,0,299,lean left
0,444,652,0,0,338,lean left
0,270,665,0,0,458,lean left
0,0,595,0,0,524,lean left
0,0,330,26,0,540,lean left
0,0,255,30,0,573,lean left
0,0,119,46,0,571,lean left
0,0,0,53,0,538,lean left
0,0,0,60,0,517,lean left
0,0,0,56,0,471,lean left
0,0,0,45,0,221,lean left
0,0,0,34,0,0,lean left
0,98,0,31,0,0,lean left
0,179,0,25,0,0,lean left
0,196,0,22,0,0,lean left
0,213,0,22,0,0,lean left
0,233,0,19,0,0,lean left
0,388,0,15,0,0,lean left
0,507,0,15,0,0,lean left
0,537,0,15,0,0,lean left
0,508,0,15,0,0,lean left
0,462,0,14,0,0,lean left
0,482,0,22,0,0,lean left
0,493,0,22,0,0,lean left
0,483,0,21,0,0,lean left
0,470,0,21,0,0,lean left
0,473,0,21,0,0,lean left
0,500,0,22,0,0,lean left
0,519,0,22,0,0,lean left
0,521,0,22,0,0,lean left
0,513,0,22,0,0,lean left
0,512,0,22,0,0,lean left
0,503,0,21,0,0,lean left
0,500,0,22,0,0,lean left
0,506,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,507,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,513,0,22,0,0,lean left
0,512,0,22,0,0,lean left
0,502,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,509,0,21,0,0,lean left
0,502,0,22,0,0,lean left
0,507,0,22,0,0,lean left
0,499,0,22,0,0,lean left
0,489,0,23,0,0,lean left
0,485,0,22,0,0,lean left
0,473,0,22,0,0,lean left
0,460,0,22,0,0,lean left
0,478,0,22,0,0,lean left
0,465,0,22,0,0,lean left
0,470,0,22,0,0,lean left
0,460,0,23,0,0,lean left
0,459,0,22,0,0,lean left
0,458,0,22,0,0,lean left
0,471,0,22,0,0,lean left
0,457,0,22,0,0,lean left
0,478,0,22,0,0,lean left
0,485,0,22,0,0,lean left
0,494,0,22,0,0,lean left
0,495,0,21,0,0,lean left
0,494,0,22,0,0,lean left
0,502,0,22,0,0,lean left
0,502,0,22,0,0,lean left
0,506,0,22,0,0,lean left
0,505,0,22,0,0,lean left
0,506,0,22,0,0,lean left
0,504,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,507,0,22,0,0,lean left
0,508,0,22,0,0,lean left
0,504,0,22,0,0,lean left
0,504,0,22,0,0,lean left
0,503,0,22,0,0,lean left
0,498,0,22,0,0,lean left
0,501,0,22,0,0,lean left
0,503,0,22,0,0,lean left
0,503,0,22,0,0,lean left
0,506,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,507,0,22,0,0,lean left
0,510,0,21,0,0,lean left
0,514,0,22,0,0,lean left
0,512,0,22,0,0,lean left
0,513,0,22,0,0,lean left
0,512,0,22,0,0,lean left
0,512,0,21,0,0,lean left
0,514,0,22,0,0,lean left
0,518,0,22,0,0,lean left
0,519,0,21,0,0,lean left
0,520,0,22,0,0,lean left
0,515,0,22,0,0,lean left
0,515,0,21,0,0,lean left
0,512,0,22,0,0,lean left
0,509,0,21,0,0,lean left
0,516,0,22,0,0,lean left
0,510,0,22,0,0,lean left
0,498,0,22,0,0,lean left
0,500,0,23,0,0,lean left
0,502,0,22,0,0,lean left
0,495,0,21,0,0,lean left
0,489,0,22,0,0,lean left
0,473,0,22,0,0,lean left
0,469,0,22,0,0,lean left
0,470,0,22,0,0,lean left
0,486,0,22,0,0,lean left
0,494,0,22,0,0,lean left
0,498,0,22,0,0,lean left
0,504,0,21,0,0,lean left
0,507,0,21,0,0,lean left
0,509,0,23,0,0,lean left
0,509,0,22,0,0,lean left
0,517,0,22,0,0,lean left
0,514,0,22,0,0,lean left
0,509,0,22,0,0,lean left
0,506,0,22,0,0,lean left
0,504,0,22,0,0,lean left
0,509,0,23,0,0,lean left
0,522,0,22,0,0,lean left
0,513,0,22,0,0,lean left
0,503,0,22,0,0,lean left
0,508,0,22,0,0,lean left
0,493,0,22,0,0,lean left
0,498,0,22,0,0,lean left
0,516,0,22,0,0,lean left
0,499,0,23,0,0,lean left
0,494,0,22,0,0,lean left
0,492,0,21,0,0,lean left
0,492,0,22,0,0,lean left
0,518,0,22,0,0,lean left
0,518,0,22,0,0,lean left
0,520,0,22,0,0,lean left
0,517,0,22,0,0,lean left
0,512,0,22,0,0,lean left
0,511,0,22,0,0,lean left
0,518,0,22,0,0,lean left
0,526,0,22,0,0,lean left
0,525,0,23,0,0,lean left
0,516,0,23,0,0,lean left
0,518,0,22,0,0,lean left
0,531,0,22,0,0,lean left
0,533,0,22,0,0,lean left
0,530,0,21,0,0,lean left
0,532,0,22,0,0,lean left
0,533,0,22,0,0,lean left
0,529,0,22,0,0,lean left
0,548,0,22,0,0,lean left
0,549,0,22,0,0,lean left
0,551,0,22,0,0,lean left
0,555,0,20,0,0,lean left
0,0,664,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,665,0,0,0,lean left
0,0,663,0,0,0,lean left
0,0,635,0,0,0,lean left
0,0,568,0,0,0,lean left
0,0,611,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,704,0,0,0,lean left
0,0,609,0,0,0,lean left
0,0,560,0,0,0,lean left
0,0,550,0,0,144,lean left
0,0,571,0,0,0,lean left
0,0,537,0,0,0,lean left
0,0,460,0,0,0,lean left
0,0,382,0,0,0,lean left
0,0,473,0,0,0,lean left
0,0,584,0,0,0,lean left
0,0,662,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,719,0,0,0,lean left
0,0,736,0,0,0,lean left
0,0,740,0,0,0,lean left
0,0,748,0,0,0,lean left
0,0,748,0,0,0,lean left
0,0,737,0,0,0,lean left
0,0,714,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,679,0,0,0,lean left
0,0,698,0,0,0,lean left
0,0,676,0,0,0,lean left
0,49,686,0,0,0,lean left
0,45,683,0,0,0,lean left
0,3,682,0,0,0,lean left
0,0,680,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,667,0,0,0,lean left
0,0,668,0,0,0,lean left
0,0,669,0,0,0,lean left
0,0,670,0,0,0,lean left
0,49,674,0,0,0,lean left
0,51,677,0,0,0,lean left
0,31,683,0,0,0,lean left
0,54,688,0,0,0,lean left
0,56,692,0,0,0,lean left
0,65,692,0,0,0,lean left
0,50,689,0,0,0,lean left
0,57,688,0,0,0,lean left
0,47,685,0,0,0,lean left
0,51,679,0,0,0,lean left
0,61,680,0,0,0,lean left
0,77,680,0,0,0,lean left
0,52,689,0,0,0,lean left
0,22,692,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,677,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,669,0,0,0,lean left
0,0,663,0,0,0,lean left
0,0,656,0,0,0,lean left
0,0,652,0,0,0,lean left
0,0,660,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,667,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,665,0,0,0,lean left
0,0,665,0,0,0,lean left
0,0,663,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,668,0,0,0,lean left
0,0,669,0,0,0,lean left
0,0,668,0,0,0,lean left
0,0,627,0,0,0,lean left
0,0,568,0,0,0,lean left
0,0,489,0,0,0,lean left
0,0,473,0,0,0,lean left
0,0,439,0,0,0,lean left
0,0,439,0,0,0,lean left
0,0,469,0,0,0,lean left
0,0,467,0,0,0,lean left
0,0,452,0,0,0,lean left
0,0,475,0,0,0,lean left
0,0,487,0,0,0,lean left
0,0,490,0,0,0,lean left
0,0,503,0,0,0,lean left
0,0,530,0,0,0,lean left
0,0,542,0,0,0,lean left
0,0,565,0,0,0,lean left
0,0,573,0,0,0,lean left
0,0,581,0,0,0,lean left
0,0,579,0,0,0,lean left
0,0,606,0,0,0,lean left
0,0,661,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,661,0,0,0,lean left
0,0,662,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,664,0,0,0,lean left
0,0,663,0,0,0,lean left
0,0,656,0,0,0,lean left
0,0,657,0,0,0,lean left
0,0,660,0,0,0,lean left
0,0,669,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,668,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,670,0,0,0,lean left
0,0,670,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,667,0,0,0,lean left
0,0,666,0,0,0,lean left
0,0,667,0,0,0,lean left
0,0,663,0,0,0,lean left
0,0,661,0,0,0,lean left
0,0,667,0,0,0,lean left
0,0,665,0,0,0,lean left
0,0,670,0,0,0,lean left
0,0,672,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,673,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,677,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,675,0,0,0,lean left
0,0,677,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,677,0,0,0,lean left
0,0,674,0,0,0,lean left
0,0,671,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,676,0,0,0,lean left
0,0,680,0,0,0,lean left
0,0,682,0,0,0,lean left
0,0,683,0,0,0,lean left
0,0,683,0,0,0,lean left
0,0,683,0,0,0,lean left
0,0,686,0,0,0,lean left
0,110,692,0,0,0,lean left
0,182,723,0,0,0,lean left
0,0,726,0,0,0,lean left
0,0,731,0,0,0,lean left
0,0,731,0,0,0,lean left
0,0,732,0,0,0,lean left
0,0,731,0,0,0,lean left
0,0,725,0,0,0,lean left
0,0,722,0,0,0,lean left
0,0,716,0,0,0,lean left
0,0,715,0,0,0,lean left
0,0,711,0,0,0,lean left
0,0,704,0,0,0,lean left
0,0,700,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,705,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,706,0,0,0,lean left
0,0,706,0,0,0,lean left
0,0,704,0,0,0,lean left
0,0,705,0,0,0,lean left
0,0,706,0,0,0,lean left
0,0,701,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,695,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,699,0,0,0,lean left
0,0,706,0,0,0,lean left
0,0,709,0,0,0,lean left
0,0,710,0,0,0,lean left
0,0,713,0,0,0,lean left
0,0,714,0,0,0,lean left
0,0,707,0,0,0,lean left
0,0,707,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,701,0,0,0,lean left
0,0,699,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,692,0,0,0,lean left
0,0,693,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,686,0,0,0,lean left
0,0,685,0,0,0,lean left
0,0,690,0,0,0,lean left
0,0,687,0,0,0,lean left
0,0,691,0,0,0,lean left
0,0,693,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,691,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,699,0,0,0,lean left
0,0,698,0,0,0,lean left
0,0,694,0,0,0,lean left
0,0,689,0,0,0,lean left
0,0,686,0,0,0,lean left
0,0,693,0,0,0,lean left
0,0,686,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,691,0,0,0,lean left
0,0,689,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,684,0,0,0,lean left
0,0,691,0,0,0,lean left
0,0,685,0,0,0,lean left
0,0,686,0,0,0,lean left
0,0,690,0,0,0,lean left
0,0,690,0,0,0,lean left
0,0,689,0,0,0,lean left
0,0,691,0,0,0,lean left
0,0,696,0,0,0,lean left
0,0,697,0,0,0,lean left
0,0,699,0,0,0,lean left
0,0,700,0,0,0,lean left
0,0,704,0,0,0,lean left
0,0,707,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,709,0,0,0,lean left
0,0,710,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,709,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,705,0,0,0,lean left
0,0,706,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,701,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,701,0,0,0,lean left
0,0,700,0,0,0,lean left
0,0,698,0,0,0,lean left
0,0,700,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,702,0,0,0,lean left
0,0,703,0,0,0,lean left
0,0,709,0,0,0,lean left
0,0,712,0,0,0,lean left
0,0,710,0,0,0,lean left
0,0,713,0,0,0,lean left
0,0,712,0,0,0,lean left
0,0,712,0,0,0,lean left
0,0,718,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,721,0,0,0,lean left
0,0,722,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,719,0,0,0,lean left
0,0,717,0,0,0,lean left
0,0,719,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,721,0,0,0,lean left
0,0,717,0,0,0,lean left
0,0,708,0,0,0,lean left
0,0,716,0,0,0,lean left
0,0,718,0,0,0,lean left
0,0,714,0,0,0,lean left
0,0,726,0,0,0,lean left
0,0,718,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,727,0,0,0,lean left
0,0,727,0,0,0,lean left
0,0,734,0,0,0,lean left
0,0,731,0,0,0,lean left
0,0,734,0,0,0,lean left
0,0,734,0,0,0,lean left
0,0,734,0,0,0,lean left
0,0,733,0,0,0,lean left
0,0,733,0,0,0,lean left
0,0,732,0,0,0,lean left
0,0,728,0,0,0,lean left
0,0,728,0,0,0,lean left
0,0,728,0,0,0,lean left
0,0,729,0,0,0,lean left
0,0,729,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,725,0,0,0,lean left
0,0,723,0,0,0,lean left
0,0,724,0,0,0,lean left
0,0,723,0,0,0,lean left
0,0,722,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,729,0,0,0,lean left
0,0,733,0,0,0,lean left
0,0,722,0,0,0,lean left
0,0,720,0,0,0,lean left
0,0,721,0,0,0,lean left
0,0,728,0,0,0,lean left
0,0,722,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,731,0,0,0,lean left
0,0,730,0,0,0,lean left
0,0,729,0,0,0,lean left
0,0,721,0,0,0,lean left
0,744,146,186,0,109,lean left
0,743,129,188,0,110,lean left
0,742,83,188,0,108,lean left
0,740,26,189,0,52,lean left
0,735,0,191,0,37,lean left
0,735,0,190,0,0,lean left
0,733,0,192,0,48,lean left
0,729,0,191,0,86,lean left
0,729,0,192,0,102,lean left
0,732,0,192,0,100,lean left
0,733,0,190,0,0,lean left
0,738,0,191,0,0,lean left
0,731,0,191,0,0,lean left
0,736,34,191,0,99,lean left
0,745,77,192,0,1,lean left
0,744,82,192,0,0,lean left
0,745,113,191,0,98,lean left
0,744,122,192,0,112,lean left
0,744,128,192,0,116,lean left
0,744,124,193,0,115,lean left
0,745,89,193,0,115,lean left
0,743,39,193,0,120,lean left
0,741,17,192,0,121,lean left
0,742,0,193,0,133,lean left
0,737,0,193,0,130,lean left
0,735,0,194,0,134,lean left
0,734,0,194,0,138,lean left
0,738,0,193,0,166,lean left
0,733,0,194,0,176,lean left
0,727,0,194,0,179,lean left
0,733,0,194,0,207,lean left
0,730,0,193,0,211,lean left
0,732,0,194,0,206,lean left
0,732,0,194,0,204,lean left
0,731,0,193,0,203,lean left
0,727,0,193,0,204,lean left
0,727,0,193,0,205,lean left
0,720,0,193,0,209,lean left
0,718,0,193,0,209,lean left
0,717,0,193,0,213,lean left
0,709,0,194,0,216,lean left
0,711,0,194,0,218,lean left
0,711,0,193,0,219,lean left
0,714,0,192,0,223,lean left
0,711,0,193,0,218,lean left
0,711,0,193,0,220,lean left
0,714,0,193,0,223,lean left
0,716,0,193,0,229,lean left
0,710,0,193,0,233,lean left
0,711,0,192,0,234,lean left
0,706,0,192,0,236,lean left
0,700,0,192,0,228,lean left
0,706,0,192,0,214,lean left
0,701,0,192,0,214,lean left
0,701,0,192,0,214,lean left
0,685,0,191,0,217,lean left
0,679,0,192,0,218,lean left
0,673,0,192,0,220,lean left
0,675,0,191,0,220,lean left
0,678,0,192,0,220,lean left
0,675,0,192,0,217,lean left
0,668,0,190,0,220,lean left
0,666,0,190,0,227,lean left
0,664,0,189,0,228,lean left
0,667,0,189,0,229,lean left
0,663,0,190,0,232,lean left
0,670,0,189,0,217,lean left
0,675,0,189,0,225,lean left
0,676,0,190,0,228,lean left
0,678,0,191,0,232,lean left
0,676,0,191,0,242,lean left
0,678,0,190,0,249,lean left
0,676,0,191,0,251,lean left
0,683,0,191,0,261,lean left
0,683,0,190,0,265,lean left
0,680,0,191,0,264,lean left
0,680,0,191,0,263,lean left
0,676,0,191,0,263,lean left
0,669,0,191,0,261,lean left
0,666,0,190,0,259,lean left
0,661,0,191,0,258,lean left
0,664,0,190,0,260,lean left
0,660,0,190,0,258,lean left
0,661,0,190,0,257,lean left
0,657,0,191,0,259,lean left
0,656,0,191,0,260,lean left
0,655,0,190,0,258,lean left
0,649,0,191,0,260,lean left
0,644,0,191,0,261,lean left
0,643,0,191,0,261,lean left
0,648,0,191,0,262,lean left
0,649,0,191,0,260,lean left
0,651,0,191,0,263,lean left
0,651,0,191,0,264,lean left
0,664,0,191,0,264,lean left
0,665,0,191,0,265,lean left
0,667,0,191,0,264,lean left
0,680,0,191,0,265,lean left
0,682,0,191,0,266,lean left
0,682,0,191,0,266,lean left
0,685,0,191,0,267,lean left
0,683,0,191,0,268,lean left
0,682,0,192,0,266,lean left
0,673,0,192,0,268,lean left
0,670,0,192,0,267,lean left
0,672,0,192,0,266,lean left
0,683,0,192,0,267,lean left
0,684,0,192,0,266,lean left
0,686,0,191,0,266,lean left
0,680,0,191,0,266,lean left
0,678,0,191,0,268,lean left
0,674,0,192,0,268,lean left
0,667,0,191,0,270,lean left
0,681,0,191,0,268,lean left
0,685,0,191,0,262,lean left
0,688,0,191,0,264,lean left
0,689,0,191,0,265,lean left
0,694,0,191,0,266,lean left
0,699,0,191,0,267,lean left
0,705,0,191,0,268,lean left
0,707,0,191,0,278,lean left
0,708,0,191,0,271,lean left
0,710,0,191,0,280,lean left
0,708,0,190,0,287,lean left
0,710,0,191,0,288,lean left
0,710,0,190,0,287,lean left
0,709,0,191,0,285,lean left
0,710,0,191,0,276,lean left
0,712,0,190,0,275,lean left
0,714,0,191,0,276,lean left
0,715,0,192,0,274,lean left
0,712,0,191,0,272,lean left
0,709,0,191,0,272,lean left
0,709,0,191,0,270,lean left
0,710,0,191,0,269,lean left
0,709,0,190,0,269,lean left
0,711,0,191,0,268,lean left
0,710,0,191,0,269,lean left
0,709,0,191,0,269,lean left
0,708,0,191,0,272,lean left
0,706,0,191,0,272,lean left
0,705,0,191,0,272,lean left
0,706,0,191,0,272,lean left
0,708,0,191,0,273,lean left
0,708,0,191,0,273,lean left
0,710,0,191,0,274,lean left
0,711,0,191,0,275,lean left
0,713,0,191,0,276,lean left
0,711,0,191,0,276,lean left
0,717,0,191,0,281,lean left
0,719,0,191,0,285,lean left
0,720,0,191,0,277,lean left
0,723,0,191,0,278,lean left
0,720,0,191,0,277,lean left
0,719,0,191,0,276,lean left
0,718,0,191,0,274,lean left
0,720,0,191,0,272,lean left
0,720,0,191,0,271,lean left
0,717,0,190,0,272,lean left
0,715,0,191,0,272,lean left
0,713,0,191,0,271,lean left
0,711,0,191,0,271,lean left
0,710,0,191,0,271,lean left
0,706,0,191,0,271,lean left
0,709,0,191,0,272,lean left
0,711,0,191,0,271,lean left
0,713,0,190,0,272,lean left
0,714,0,191,0,274,lean left
0,718,0,191,0,275,lean left
0,719,0,191,0,275,lean left
0,719,0,191,0,275,lean left
0,715,0,190,0,276,lean left
0,710,0,190,0,276,lean left
0,713,0,190,0,277,lean left
0,718,0,191,0,275,lean left
0,714,0,191,0,274,lean left
0,711,0,191,0,275,lean left
0,708,0,191,0,275,lean left
0,707,0,191,0,276,lean left
0,708,0,191,0,274,lean left
0,706,0,191,0,273,lean left
0,705,0,191,0,272,lean left
0,701,0,191,0,273,lean left
0,697,0,191,0,272,lean left
0,698,0,191,0,272,lean left
0,698,0,191,0,273,lean left
0,698,0,191,0,274,lean left
0,701,0,191,0,286,lean left
0,705,0,190,0,285,lean left
0,708,0,190,0,282,lean left
0,712,0,191,0,285,lean left
0,714,0,190,0,287,lean left
0,714,0,191,0,292,lean left
0,714,0,190,0,309,lean left
0,717,0,190,0,312,lean left
0,716,0,191,0,323,lean left
0,715,0,190,0,311,lean left
0,712,0,190,0,302,lean left
0,716,0,190,0,301,lean left
0,717,0,190,0,301,lean left
0,717,0,190,0,299,lean left
0,717,0,190,0,291,lean left
0,717,0,190,0,292,lean left
0,715,0,190,0,292,lean left
0,715,0,190,0,295,lean left
0,714,0,189,0,291,lean left
0,717,0,190,0,276,lean left
0,717,0,190,0,278,lean left
0,713,0,190,0,263,lean left
0,705,0,191,0,265,lean left
0,702,0,190,0,267,lean left
0,699,0,190,0,267,lean left
0,702,0,191,0,266,lean left
0,701,0,191,0,263,lean left
0,699,0,191,0,264,lean left
0,700,0,190,0,261,lean left
0,696,0,190,0,263,lean left
0,691,0,190,0,256,lean left
0,681,0,189,0,263,lean left
0,673,0,192,0,261,lean left
0,672,0,192,0,270,lean left
0,665,0,191,0,270,lean left
0,667,0,191,0,267,lean left
0,670,0,192,0,269,lean left
0,666,0,191,0,271,lean left
0,659,0,191,0,273,lean left
0,639,0,190,0,273,lean left
0,631,0,190,0,273,lean left
0,637,0,190,0,280,lean left
0,651,0,191,0,280,lean left
0,654,0,191,0,281,lean left
0,662,0,192,0,294,lean left
0,670,0,192,0,308,lean left
0,679,0,192,0,310,lean left
0,685,0,192,0,319,lean left
0,688,0,192,0,330,lean left
0,692,0,192,0,333,lean left
0,693,0,192,0,333,lean left
0,694,0,192,0,332,lean left
0,699,0,192,0,329,lean left
0,698,0,192,0,312,lean left
0,696,0,192,0,292,lean left
0,691,0,192,0,284,lean left
0,692,0,192,0,278,lean left
0,690,0,192,0,278,lean left
0,689,0,192,0,271,lean left
0,690,0,193,0,272,lean left
0,686,0,193,0,271,lean left
0,680,0,191,0,270,lean left
0,678,0,192,0,271,lean left
0,674,0,191,0,268,lean left
0,675,0,191,0,270,lean left
0,673,0,192,0,271,lean left
0,670,0,191,0,271,lean left
0,672,0,192,0,271,lean left
0,674,0,191,0,271,lean left
0,668,0,191,0,271,lean left
0,675,0,192,0,271,lean left
0,683,0,192,0,271,lean left
0,689,0,193,0,271,lean left
0,695,0,192,0,271,lean left
0,698,0,192,0,271,lean left
0,704,0,192,0,271,lean left
0,710,0,192,0,273,lean left
0,712,0,193,0,280,lean left
0,714,0,192,0,290,lean left
0,716,0,192,0,324,lean left
0,710,0,192,0,328,lean left
0,712,0,193,0,337,lean left
0,717,0,192,0,331,lean left
0,720,0,192,0,315,lean left
0,720,0,192,0,309,lean left
0,720,0,191,0,291,lean left
0,721,0,191,0,294,lean left
0,720,0,191,0,287,lean left
0,719,0,192,0,284,lean left
0,720,0,191,0,272,lean left
0,719,0,192,0,273,lean left
0,718,0,191,0,272,lean left
0,719,0,192,0,272,lean left
0,713,0,190,0,279,lean left
0,714,0,190,0,280,lean left
0,718,0,190,0,279,lean left
0,714,0,191,0,280,lean left
0,711,0,192,0,287,lean left
0,712,0,191,0,287,lean left
0,716,0,191,0,282,lean left
0,716,0,190,0,282,lean left
0,716,0,190,0,285,lean left
0,712,0,191,0,289,lean left
0,705,0,192,0,290,lean left
0,707,0,190,0,281,lean left
0,711,0,190,0,274,lean left
0,710,0,190,0,271,lean left
0,709,0,190,0,271,lean left
0,710,0,190,0,267,lean left
0,712,0,190,0,262,lean left
